name,slug,optionValue,variantSku,description,variantPrice,variantTaxCategory,variantStockOnHand,variantTrackInventory,assets,channelCode,category,subcategory,brand
Topps Pine Nuts,topps-pine-nuts,1kg,TOP1580,"<ul><li> Pine nuts are rich in Vitamins A and lutein, both of which are known to support sharper vision.  </li><li>They contain heart-friendly monounsaturated fat.  </li></ul>","7,220.00",GST5,0,TRUE,topps-pine-nuts-1kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,Topps
Topps Pineapple Slice,topps-pineapple-slice,450gm,TOP1581,"<div>Topps Pineapple slices are high grade ripened pineapples handpicked, cut, and packed immediately. Their delightful sweet & sour taste adds a mouthwatering twist to the everyday dishes.</div><ul><li>This is a Vegetarian product.</li><li>Used to make cakes, muffins, and chutneys, grilled for toppings to the dishes.</li><li>Weight: 850-gram can</li></ul><div></div>",74,GST5,0,TRUE,topps-pineapple-slice-450-gm.jpg,stalks-n-spice,Canned Foods,Mango & Pineapple,Topps
Topps Pineapple Slice,topps-pineapple-slice,850gm,TOP1582,"<div>Topps Pineapple slices are high grade ripened pineapples handpicked, cut, and packed immediately. Their delightful sweet & sour taste adds a mouthwatering twist to the everyday dishes.</div><ul><li>This is a Vegetarian product.</li><li>Used to make cakes, muffins, and chutneys, grilled for toppings to the dishes.</li><li>Weight: 850-gram can</li></ul><div></div>",110,GST12,0,TRUE,topps-pineapple-slice-850-gm.jpg,stalks-n-spice,Canned Foods,Mango & Pineapple,Topps
Topps Pineapple Syrup,topps-pineapple-syrup,700ml,TOP1583,"<p>Topps Pineapple Syrup are great for preparing cocktail, mocktail, milkshakes, juices and more. Also used as delightful topping for ice creams and other desserts.</p><ul><li>This is vegetarian product.</li><li>Ready to use, straight from the packaging, Serve chilled.</li><li>Shake well before use.</li><li>Storage in dry and cool place, Keep away from direct sunlight.</li></ul>",0,GST12,0,TRUE,MISSING IMAGE,stalks-n-spice,Fruits & Vegetables,Apples & Pomegranate,Topps
Topps Pomodoro Pelati (Whole Peeled Tomatoes),topps-pomodoro-pelati-(whole-peeled-tomatoes),440gm,TOP1584,"<p>Topps whole peeled tomatoes very carefully selected and peeled in a very hygienically and packed freshly in a tight container to maintain the quality and aroma.</p><ul><li><span class=""a-list-item"">This is a Vegetarian product.</span></li><li>Alcohol Free.</li><li>Once opened refrigerate it.</li></ul>",95,GST12,0,TRUE,topps-pomodoro-pelati-whole-peeled-tomatoes-440g.jpg,stalks-n-spice,Fruits & Vegetables,"Potato, Onion & Tomato",Topps
Topps Quinoa,topps-quinoa,500gm,TOP1585,"Quinoa is a superfood jammed with many nutrients. It can be replaced with white rice for people who are on a strict diet. It is an ancient food, comprised of all essential nutrients and is healthy for any person. Abbie's quinoa is naturally gluten-free, composed of a mixture of vitamins, minerals and nutrients, required by the body for carrying out the overall functioning of the human body. It is power packed with protein and is a fantastic wheat-free alternative, providing all the nine essential amino acids. The gluten-free property of quinoa makes it more healthy, beneficial in certain disorders of the body and keeping you healthy throughout. Gluten-free superfood: quinoa, being gluten-free in nature, it is said that this leads to an increase in the nutrient and antioxidant value of your diet. Helpful in weight management.<ul><li><span class=""a-list-item""></span></li></ul>",250,GST5,0,TRUE,topps-quinoa-500g.jpg,stalks-n-spice,Health Store,Quinoa,Topps
Topps Raw Mango Syrup,topps-raw-mango-syrup,700ml,TOP1586,"<p>Topps Raw Mango Syrup is no-cook syrup has a light and fragrant mango flavor. Strips of fresh mango peel add a hint of piney aroma, cuts through the mango's natural sweetness.</p><ul><li>This is a Vegetarian product.</li><li><span class=""a-list-item"">Contains real fruit pulp</span></li><li><span class=""a-list-item"">Vegan</span></li><li><span class=""a-list-item"">Gluten free</span></li><li><span class=""a-list-item"">Zero trans fat, zero cholesterol</span></li><li><span class=""a-list-item"">low fat</span></li></ul>",0,GST5,0,TRUE,MISSING IMAGE,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,Topps
Topps Red Cherry in Syrup,topps-red-cherry-in-syrup,830gm,TOP1587,"<p>Topps Red Cherry with Stem is flavored cherry and have a single pit and beautiful appearance. Topps red cherry are widely used in the garnish of cakes and desserts, top fruit salads, ice-creams and sundaes .</p><ul><li>Used as a drop garnish for cocktails and mock tails.</li><li>This is a Vegetarian product.</li><li>Sweet tangy flavour</li></ul><div><br></div>",230,GST12,0,TRUE,topps-red-cherry-in-syrup-830-gm.jpg,stalks-n-spice,Canned Foods,"Cherry, Litchi & Pears",Topps
Topps Red Chilli Flakes,topps-red-chilli-flakes,1kg,TOP1588,"<p>Topps Red Chilli Flakes are made from the choicest red chillies, crushed to the perfect flake size to add fire and flavour to your food. The flakes impart a natural red colour to elevate the aesthetics of your daily cooking.</p><ul><li>Ingredients: Chillies.</li><li>Ready to use.</li><li>add as a seasoning for pizza ,pasta, and salads </li></ul>",320,GST5,0,TRUE,topps-red-chilli-flakes-1-kg.jpg,stalks-n-spice,Sauces & Pastes,Chilli Garlic,Topps
Topps Red Chilli Flakes,topps-red-chilli-flakes,45gm,TOP1589,"<p>Topps Red Chilli Flakes are made from the choicest red chillies, crushed to the perfect flake size to add fire and flavour to your food. The flakes imparts a natural red colour to elevate the aesthetics of your daily cooking.</p><ul><li>Ingredients : Chillies.</li><li>Ready to use.</li></ul>",60,GST5,0,TRUE,topps-red-chilli-flakes-45-gm.jpg,stalks-n-spice,Sauces & Pastes,Chilli Garlic,Topps
Topps Rolled Oats,topps-rolled-oats,500gm,TOP1590,"<p>Topps Rolled Oats contains a powerful soluble fiber called beta-glucan which can help to protect against diabetes-related complications by controlling blood sugar levels, lowering cholesterol, and keeping blood pressure in check.</p><ul><li><span class=""a-list-item"">Incredibly nutritious and rich in antioxidants including Avenanthramides.</span></li></ul><ul><li><span class=""a-list-item"">Can lower cholesterol levels and protect lDl cholesterol from damage. Can improve blood sugar.</span></li><li><span class=""a-list-item"">Extremely filling and can help you lose weight.</span></li><li><span class=""a-list-item"">Consumption of oats can also help relieve constipation.</span></li><li><span class=""a-list-item"">This is a vegetarian product.</span></li></ul>",80,GST5,0,TRUE,topps-rolled-oats-500-gm.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food",Cereals,Topps
Topps Rose Syrup,topps-rose-syrup,700ml,TOP1591,"<p>Topps Rose syrup is perfect for the cocktails. Topps rose syrup is made from the fresh rose petals. It tastes best when mixed with water or milk or used as a topping for ice creams, faloodas, mock tails, desserts and sweets.</p><ul><li><span class=""a-list-item"">No added color.</span></li><li><span class=""a-list-item"">No added preservatives.</span></li><li><span class=""a-list-item"">Fruit beverage.</span></li><li><span class=""a-list-item"">Free of pesticides and chemicals.</span></li></ul>",0,GST5,0,TRUE,MISSING IMAGE,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,Topps
Topps Rosemary,topps-rosemary,150gm,TOP1592,"<p> <strong><strong>Rosemary</strong></strong> is used as a seasoning in a variety of dishes, such as soups, casseroles, salads, and stews. Use<strong> </strong>rosemary with chicken and other poultry,  lamb, pork, steaks, and fish, especially oily fish.</p><ul><li>Antioxidants and anti-inflammatory compounds</li><li>Improving digestion.</li><li>Enhancing memory and concentration.</li><li>Neurological protection.</li><li>Prevent brain aging.</li><li>Cancer.</li><li>Protection against macular degeneration.</li></ul>",125,GST5,0,TRUE,topps-rosemary-150-gm.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,Topps
Topps Sliced Gherkins in Vinegar,topps-sliced-gherkins-in-vinegar,680gm,TOP1593,"<p>Topps Gherkins are usually eaten as a side dish or accompaniment with Sandwiches, hot dogs, and Burgers for added flavor.</p><ul><li><span class=""a-list-item"">
Your sandwiches & Burgers will never be the same again! Also use in Salads, Pizza Topping and with Nachos.

</span></li><li><span class=""a-list-item"">
Gherkins are best at a tender age, as the matured ones become bitter and
 spiny. They are low in saturated fat and cholesterol, but contain high 
amounts of sodium. Gherkins are also high on potassium, vitamin A and K.

</span></li><li><span class=""a-list-item"">
The Topps Gherkins from the family of cucumbers are healthy sides for 
any food, preserved in herbs pickled in brine & vinegar.

</span></li><li><span class=""a-list-item"">
This Gherkins brings a fresh and crunchy taste to your kitchen.

</span></li><li><span class=""a-list-item"">
Country Of Origin India.

</span></li></ul>",130,GST12,0,TRUE,topps-sliced-gherkins-in-vinegar-680g.jpg,stalks-n-spice,Canned Foods,"Gherkins, Jalapeno & Paprika",Topps
Topps Strawberry Syrup,topps-strawberry-syrup,700ml,TOP1594,"<p>Topps strawberry Syrup is a fruit beverage and a Vegetarian product and it is made with no added color and added preservatives and also free from pesticides and chemicals.</p><ul><li>This is vegetarian product.</li><li>Ready to use, straight from the packaging, Serve chilled.</li><li>Shake well before use.</li><li>Storage in dry and cool place, Keep away from direct sunlight.</li></ul>",0,GST5,0,TRUE,MISSING IMAGE,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,Topps
Topps Sun Dried tomatoes,topps-sun-dried-tomatoes,400gm,TOP1595,"<p>Sun-dried tomato halves are dark red in color and have a sweet, intense taste and chewy texture.</p><ul><li><span class=""a-list-item"">These tomatoes are firm and hold up well in sauces, salads, and marinades.</span></li><li><span class=""a-list-item"">Soft consistency, easy to slice or dice, accepts oil and marinades very well.</span></li><li><span class=""a-list-item"">Kosher and gluten free with zero grams of trans fat.</span></li></ul><p><span></span></p>",320,GST12,0,TRUE,topps-sun-dried-tomatoes-400g.jpg,stalks-n-spice,Fruits & Vegetables,"Potato, Onion & Tomato",Topps
Topps Sushi Rice,topps-sushi-rice,500gm,TOP1596,"<p>Topps Sushi rice is well known and widely used in Japanese cuisine to prepare various types of sushi. The moist grains stick together when cooked to create the perfect consistency for delicious sushi.</p><ul><li><span class=""a-list-item"">Sushi rice is a highly nutritious source of protein, fiber, vitamin b, calcium, and iron</span></li><li><span class=""a-list-item"">This item may be used with sushi rolls, salads, and kimchi to give you the optimal Asian experience with each dish you make</span></li></ul><ul><li><span class=""a-list-item"">Kosher, vegetarian, vegan, gluten-free</span></li><li><span class=""a-list-item"">Package content: Kokuho sushi rice 1kg</span></li></ul>",175,GST12,0,TRUE,topps-sushi-rice-500g.jpg,stalks-n-spice,"Rice, Pasta & Noodles",Whole Wheat Pasta,Topps
Topps Sweet Corn,topps-sweet-corn,450gm,TOP1597,"<p>Topps Sweet corn is a very delicious, creamy style that can be added into soups and salads, pizzas, and make great corn chats.</p><ul><li>This is a Vegetarian product.</li><li>Best before 12 months from the date of manufacturing.</li><li>Store in cool and dry place.</li></ul><div></div><div></div>",58,GST12,0,TRUE,topps-sweet-corn-cream-style-450-gm.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,Topps
Topps Thyme,topps-thyme,40gm,TOP1598,"<div><div><div><div><div><ul><li> Comes with easy to use 1 way flip top cap. Export quality

</li><li> Freeze dried to give 3 times more aroma than normal air dried herbs

</li><li> Authentic Taste and Exquisite Flavor. Handpicked and Manually sorted

</li><li> No preservatives, no fillers, no additives, no anti-caking agents, no MSG

</li></ul></div></div></div></div></div>",60,GST5,0,TRUE,topps-thyme-40g.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,Topps
Topps Walnuts,topps-walnuts,250gm,TOP1599,"<ul><li> Gluten free; Walnuts; Suitable for vegans

</li><li> Our non-go zero-gluten walnuts are a great source of omega-3 fat

</li><li> Walnuts contain plenty of dietary fibres vitamins and minerals

</li><li> low calorie nut

</li><li> With presence higher than any other common nut they help you stay healthy and fit forever

</li><li> Walnuts may even help control your appetite and weight

</li><li> Perfect for travelling adding to trail mixes snacking on and even in kid's dishes

</li><li> These kernels are easy to add to your diet as there are plenty of ways to add them in your favourite recipes

</li></ul>",360,GST12,0,TRUE,topps-walnuts-250g.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Dry Fruits,Topps
Topps Wheat Flakes,topps-wheat-flakes,425gm,TOP1600,"<p>These wheat flakes make a delicious and quick breakfast. Combining Topps Wheat Flakes with milk will give you the benefits of both. You can also garnish it with fruits and nuts to give your dish an exciting look and yummy taste.</p><ul><li><span class=""a-list-item"">This is a vegetarian product.</span></li><li><span class=""a-list-item"">Wheat Flakes is made with whole grain and is high in fiber.</span></li><li><span class=""a-list-item"">Fiber helps cleanse your digestive system, so you are able to do your best for your family.</span></li><li><span class=""a-list-item"">Rich in Fiber.</span></li><li><span class=""a-list-item""></span></li></ul>",142,GST5,0,TRUE,topps-wheat-flakes-425g.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food",Cereals,Topps
Topps Whole Corn kernel in Brine,topps-whole-corn-kernel-in-brine,450gm,TOP1601,"<p>Topps Whole Corn kernel in Brine( Makkai) can be used as salad, soups, corn dish, corn pakora, and corn vada. Topps whole corn kernel in brine are picked and packed at the ideal stage of maturity. Offers you an unsurpassed fresh-cut taste and the required nutrients for healthy living.</p><ul><li>No artificial additives.</li><li>No preservatives.</li><li>This is a vegetarian product.</li><li>Ingredients : corn, water, sugar, salt.</li></ul><div></div><div></div><div></div>",58,GST12,0,TRUE,topps-whole-corn-kernel-in-brine-450g.jpg,stalks-n-spice,Canned Foods,"Gherkins, Jalapeno & Paprika",Topps
Topps Whole Jalapeno in Natural Vinegar,topps-whole-jalapeno-in-natural-vinegar,670gm,TOP1602,"<p>Topps Whole Jalapeno is one of the most unique compounds in jalapenos is capsaicin, an alkaloid that gives peppers their characteristic spicy quality and is responsible for many of their health benefits. Summary Jalapenos are low in calories and a good source of fiber, vitamin C and vitamin B6.</p><ul><li>This is a vegetarian product </li><li>Ingredients : Whole Jalapeno, Natural Vinegar ,salt.</li><li>Best before 24 months from the date of manufacturing </li></ul>",115,GST12,0,TRUE,topps-whole-jalapeno-in-natural-vinegar-670-gm.jpg,stalks-n-spice,Canned Foods,"Gherkins, Jalapeno & Paprika",Topps
Topps Whole Peeled Tomatoes,topps-whole-peeled-tomatoes,2.86kgs,TOP1603,"<p>Topps whole peeled tomatoes very carefully selected and peeled in a very hygienically and packed freshly in a tight container to maintain the quality and aroma.</p><ul><li><span class=""a-list-item"">This is a Vegetarian product.</span></li><li>Alcohol Free.</li><li>Once opened refrigerate it.</li></ul>",280,GST5,0,TRUE,topps-whole-peeled-tomatoes-2.86-kgs.jpg,stalks-n-spice,Fruits & Vegetables,"Potato, Onion & Tomato",Topps
Topps Whole Peeled Tomatoes,topps-whole-peeled-tomatoes,850gm,TOP1604,"<p>Topps whole peeled tomatoes very carefully selected and peeled in a very hygienically and packed freshly in a tight container to maintain the quality and aroma.</p><ul><li><span class=""a-list-item"">This is a Vegetarian product.</span></li><li>Alcohol Free.</li><li>Once opened refrigerate it.</li></ul>",125,GST5,0,TRUE,topps-whole-peeled-tomatoes-850-gm.jpg,stalks-n-spice,Fruits & Vegetables,"Potato, Onion & Tomato",Topps
Toschi Maraschino Cocktail Cherries,toschi-maraschino-cocktail-cherries,410gm,TOS1605,"<p>Toschi Cocktail cherries is a Maraschino flavoured .</p><ul><li><span class=""a-list-item"">As a garnish, they often are used to decorate frozen yogurt, baked ham, cakes, pastry, parfaits, milkshakes, ice cream sundaes, and ice cream sodas.</span></li><li><span class=""a-list-item"">Ideal for cocktails.</span></li><li><span class=""a-list-item"">Refrigerate after opening.</span></li></ul>",570,GST12,0,TRUE,toschi-maraschino-cocktail-cherries-410g-630g-and-1.2-kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Toschi Maraschino Cocktail Cherries,toschi-maraschino-cocktail-cherries,630gm,TOS1606,"<p>Toschi Cocktail cherries is a Maraschino flavoured .</p><ul><li><span class=""a-list-item"">As a garnish, they often are used to decorate frozen yogurt, baked ham, cakes, pastry, parfaits, milkshakes, ice cream sundaes, and ice cream sodas.</span></li><li><span class=""a-list-item"">Ideal for cocktails.</span></li><li><span class=""a-list-item"">Refrigerate after opening.</span></li></ul>",570,GST12,0,TRUE,toschi-maraschino-cocktail-cherries-410g-630g-and-1.2-kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Toschi Maraschino Cocktail Cherries,toschi-maraschino-cocktail-cherries,1.2kg,TOS1607,"<p>Toschi Cocktail cherries is a Maraschino flavoured .</p><ul><li><span class=""a-list-item"">As a garnish, they often are used to decorate frozen yogurt, baked ham, cakes, pastry, parfaits, milkshakes, ice cream sundaes, and ice cream sodas.</span></li><li><span class=""a-list-item"">Ideal for cocktails.</span></li><li><span class=""a-list-item"">Refrigerate after opening.</span></li></ul>",570,GST12,0,TRUE,toschi-maraschino-cocktail-cherries-410g-630g-and-1.2-kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Tower Magic Bread Improver,tower-magic-bread-improver,kg,TOW1608,"<p><span class=""IlfuVd NA6bn""><span class=""hgKElc"">Bread improvers <strong>rapidly modify the gluten structure in a dough</strong>,
 to produce a matrix so that the minimum amount of gas can be retained 
and hence assist the expansion or leavening of the dough.</span></span></p>",265,GST5,0,TRUE,tower-magic-bread-improver-kg.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Dry Yeast & Bread Improver,
Tra Chang Thai Shrimp Paste,tra-chang-thai-shrimp-paste,400gm,TRA1609,"<p>Tra Chang Thai Shrimp paste or shrimp sauce is made from fermented ground shrimp mixed with salt. It is an essential ingredient in many curries and sauces. It is often an ingredient in dip for fish or vegetables. </p><div><div><div><p>In Thailand shrimp paste or shrimp sauce (kapi) is an essential ingredient in many types of nam phrik, spicy dips or sauces, and in all Thai curry pastes.</p><ul><li>This is a Non-vegetarian product..</li><li>Shrimp paste.</li><li>Quantity: 400 g.</li><li>Mixed with salt.</li></ul><p><span></span></p></div><p><br></p></div><div><h2></h2></div></div><div><div><div><div></div></div></div></div>",266,GST12,0,TRUE,tra-chang-thai-shrimp-paste-400-gm.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Triple Elephant Premium Thai Jasmine Rice,triple-elephant-premium-thai-jasmine-rice,2kg,TRI1610,"<p>Triple Elephant Premium Thai Jasmine Rice brings you imported rice from Thailand. The jasmine flavor is bound to tickle your taste buds, and the taste of authentic Hom mali production will make each serving a pleasant one. Jasmine rice goes good with both Veg and Non-veg preparations.</p><ul><li>This is a Vegetarian product.</li><li><span class=""a-list-item"">Thai Hom Mali Jasmine Rice</span></li><li><span class=""a-list-item"">Sourced exclusively from the renowned Jasmine rice growing region in Thailand</span></li><li><span class=""a-list-item"">Tender and Fragrant</span></li><li><span class=""a-list-item"">All Natural (Easy to Cook)</span></li></ul>",620,GST12,0,TRUE,triple-elephant-premium-thai-jasmine-rice-2kg.jpg,stalks-n-spice,"Rice, Pasta & Noodles",Jasmine Rice,
Triple Elephant Preserved Black Beans,triple-elephant-preserved-black-beans,500gm,TRI1611,"It provides a nutritional profile of the black bean and an in-depth look
 at its possible health benefits, how to incorporate black beans into 
your diet, and any potential health risks of consuming black beans.The 
black turtle bean is a small, shiny variety of the common bean 
especially popular in latin American cuisine.<ul></ul>",245,GST5,0,TRUE,triple-elephant-preserved-black-beans-500g.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food","Beans,Corn & Peas",
Triple Elephant Rice Cooking Wine Vinegar,triple-elephant-rice-cooking-wine-vinegar,750ml,TRI1612,"<p>Triple Elephant Rice Cooking Wine Vinegar adds more taste to your food.</p><ul><li>This is a Vegetarian product.</li><li>Rice Cooking Wine Vinegar.</li><li><span class=""a-list-item"">Ideal for rice, marinades, and noodle salad.</span></li><li><span class=""a-list-item"">Made from fermented rice.</span></li><li><span class=""a-list-item"">Product Of China.</span></li></ul><p><span></span></p><div></div><div></div><div></div>",300,GST5,0,TRUE,triple-elephant-rice-cooking-wine-vinegar-750ml.jpg,stalks-n-spice,"Rice, Pasta & Noodles",Whole Wheat Pasta,
Trust Breakfast Sugar,trust-breakfast-sugar,1kg,TRU1613,"<p>Trust breakfast sugar is a pure vegetarian product dissolves instantly<span class=""redactor-invisible-space""> and Ideal sweetener for cold beverages <span class=""redactor-invisible-space"">breakfast cereals and juices<span class=""redactor-invisible-space""> and can be used as sweetener for dairy desserts, bakery snacks, cakes and cookies<span class=""redactor-invisible-space"">.</span></span></span></span></p><ul><li>Even used in fruit and salad dressing.</li><li>Dissolves instantly.</li></ul>",85,GST5,0,TRUE,trust-breakfast-sugar-1-kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Sugar,
"Trust Brown Sugar Sachets, 5g x 200 pieces","trust-brown-sugar-sachets,-5g-x-200-pieces",1kg,TRU1614,"<p>Trust Brown Sugar Sachets are convenience of adding your favorite sweetener to your tea , coffee.</p><ul><li>This is a Vegetarian product.</li><li>Made from cane sugar.</li><li>packed for one time use.</li></ul><p><span></span></p><p><br></p>",150,GST5,0,TRUE,trust-brown-sugar-sachets-5g-x-200-pieces-1kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Sugar,
Trust Classic Sugar Cubes,trust-classic-sugar-cubes,500gm,TRU1615,"<p>Trust Classic Sugar Cubes are ready to use to the favorite drinks like coffee ,tea, milk and many more.</p><ul><li>This is a Vegetarian product.</li><li>Ready to use.</li></ul><p><span></span></p><p><br></p>",60,GST5,0,TRUE,trust-classic-sugar-cubes-500g.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Sugar,
Trust Demarara Coffee Sugar,trust-demarara-coffee-sugar,1kg,TRU1616,"<div><p>Trust Demarara Coffee Sugar is Ideal sweetener for dairy desserts, bakery snacks, cakes and cookies and dissolves instantly.</p><ul><li><span class=""a-list-item"">Dissolves instantly.</span></li><li><span class=""a-list-item"">No added colors or preservatives.</span></li><li><span class=""a-list-item"">Chemical free.</span></li><li><span class=""a-list-item"">100 percent vegetarian.</span></li></ul><p><span></span></p></div><div><div></div></div>",165,GST12,0,TRUE,trust-demarara-coffee-sugar-1-kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Sugar,
Trust Icing Sugar,trust-icing-sugar,1kg,TRU1617,"<p>Trust Icing Sugar dissolves instantly and is used in glace icings, simple buttercream and some meringues. It is also often sprinkled or dusted over desserts just before serving for an attractive presentation.</p><ul><li><span class=""a-list-item"">Made in Hygienic and Untouched Conditions.</span></li><li><span class=""a-list-item"">Blends Smoothly and Dissolves Instantly Making it Ideal for Short breads</span></li><li><span class=""a-list-item"">Blends Smoothly and Dissolves Instantly Making it Ideal for Cream Filling and Marshmallow while giving a smooth soft finished texture to your fondant, frosting and Glazes</span></li></ul>",110,GST5,0,TRUE,trust-icing-sugar-1-kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Sugar,
Trust Super Fine White Sugar Sachets,trust-super-fine-white-sugar-sachets,1kg,TRU1618,"<p>Trust Super fine White Sugar Sachets are convenience of adding your favorite sweetener to your tea , coffee.</p><ul><li>This is a Vegetarian product.</li><li>Made from cane sugar.</li><li>packed for one time use.<div><div><div></div></div></div></li><li>Made in Hygienic and Untouched Conditions</li><li>Super Fine Sugar Sachet</li><li>Dissolve Instantly</li><li>100 percent Vegetarian</li><div></div><div></div><div></div><div></div><div></div><div></div><div></div><div></div><div></div><div></div></ul>",155,GST5,0,TRUE,trust-super-fine-white-sugar-sachets-1-kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Sugar,
Twin Tusk leng Heng Seasoning Ginger Pickled,twin-tusk-leng-heng-seasoning-ginger-pickled,500gm,TWI1619,<p>leng Heng Pickled Ginger incorporates all the goodness of ginger and delivers amazing flavour and therapeutic benefits. It is a popular condiment from the famous Thai brand â€“ leng Heng and is sold as Twin Tusk leng Heng. It is best to take a bite of this pickled ginger in between consuming sushi and sashimi dishes. You can also enjoy it with salads and sandwiches.</p>,770,GST5,0,TRUE,twin-tusk-leng-heng-seasoning-ginger-pickled-1kg-500gm.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Twin Tusk leng Heng Seasoning Ginger Pickled,twin-tusk-leng-heng-seasoning-ginger-pickled,1kg,TWI1620,<p>leng Heng Pickled Ginger incorporates all the goodness of ginger and delivers amazing flavour and therapeutic benefits. It is a popular condiment from the famous Thai brand â€“ leng Heng and is sold as Twin Tusk leng Heng. It is best to take a bite of this pickled ginger in between consuming sushi and sashimi dishes. You can also enjoy it with salads and sandwiches.</p>,770,GST5,0,TRUE,twin-tusk-leng-heng-seasoning-ginger-pickled-1kg-500gm.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Twin Tusk leng Heng Seasoning Pickled Ginger,twin-tusk-leng-heng-seasoning-pickled-ginger,1500gm,TWI1621,"<p>leng Heng Pickled Ginger incorporates all the goodness of ginger and 
delivers amazing flavour and therapeutic benefits. It is a popular 
condiment from the famous Thai brand Â– leng Heng and is sold as Twin 
Tusk leng Heng. It is best to take a bite of this pickled ginger in 
between consuming sushi and sashimi dishes. You can also enjoy it with 
salads and sandwiches.</p>",805,GST5,0,TRUE,twin-tusk-leng-heng-seasoning-pickled-ginger-1500-g.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Twinnings Earl Gray Tea,twinnings-earl-gray-tea,100N,TWI1622,"<ul><li><span class=""a-list-item"">
CITRUSY NOTES OF BERGAMOT: The pioneer of Earl Grey, our tea is a blend 
of the finest black teas with the citrusy notes of Bergamot ensuring a 
mild and refreshing flavour.

</span></li><li><span class=""a-list-item"">
HOW TO MAKE THE PERFECT EARl GREY TEA: Add a teabag to a cup of boiling water for 3 minutes to allow the flavours to infuse.

</span></li><li><span class=""a-list-item"">
A lIGHT AND AROMATIC BlEND: Earl Grey tea has a mild taste delicately 
blended with the citrusy flavours of Bergamot. Twinings teas are 
hand-selected from the worldâ€™s finest gardens and are skilfully blended 
for the perfect balance of taste and aroma.

</span></li><li><span class=""a-list-item"">
ABOUT TWININGS: The legacy of collecting the the best tea from select 
tea gardens throughout the world got Twinings Royal Warrant by Queen 
Victoria for making tea for the British Monarchs. Your perfect 
tea-breakâ€“ generations in the making.

</span></li><li><span class=""a-list-item"">
QUANTITY: 100 teabags

</span></li></ul><p><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""></span></span></p>",940,GST5,0,TRUE,twinnings-earl-gray-tea-100-nos.jpg,stalks-n-spice,Beverages,Tea,
Twinnings lemon Tea,twinnings-lemon-tea,100N,TWI1623,"<ul><li><span class=""a-list-item"">CITRUSY NOTES OF lEMON: A sublime creation that uniquely infuses the subtle citrus notes of lemon with black tea. The lemon Tea from Twinings is beautifully polished to deliver an explosion of flavour that is known to last for well over a minute. </span></li><li><span class=""a-list-item"">HOW TO MAKE THE PERFECT lEMON TEA: Add a tea-bag to a cup of boiling water for 3 minutes to allow the flavours to infuse. Add honey and sugar at your discretion. </span></li><li><span class=""a-list-item"">A PERKY BlEND: Once Admiral lord Nelson gave his sailors lemon tea while sailing which made them healthy and sunny even during bad weather. Moral of the story whether you're at sea or having a lazy afternoon, the zesty lemon tea will cheer you up. </span></li><li><span class=""a-list-item"">ABOUT TWININGS: The legacy of collecting the the best tea from select tea gardens throughout the world got Twinings Royal Warrant by Queen Victoria for making tea for the British Monarchs. Your perfect tea-breakâ€“ generations in the making. </span></li><li><span class=""a-list-item"">QUANTITY: 100 teabags</span></li></ul><p><span class=""redactor-invisible-space""></span></p>",940,GST5,0,TRUE,twinnings-lemon-tea-100-nos.jpg,stalks-n-spice,Beverages,Tea,
"Unagi Sauce, 1.8l","unagi-sauce,-1.8l",1.8L,UNA1624,"Unagi Sauce, also known as Unagi no Tare (ã†ãªãŽã®ãŸã‚Œ
in Japanese) or eel sauce, is a thickened golden brown soy
sauce made with caramelized sugar. Itâ€™s traditionally served with grilled eel,
but these days, itâ€™s popularly served with all kinds of sushi. If youâ€™re
feeling adventurous, try using this delicious sauce on BBQ chicken for a flavor
fusion thatâ€™s out of this world.","2,350.00",GST5,0,TRUE,unagi-sauce-1.8l.jpg,stalks-n-spice,Sauces & Pastes,Seasoning Sauce,
